Make,Model,Modulation,Weight(oz),L(in),W(in),H(in),Torque(which_V),Torque(oz-in),Speed(which_V),Speed(s/60deg),Motor Type,Rotation,Gear Material,Typical Price
Hyperion,DS09-AMD,Digital,0.30,0.91,0.35,0.90,6.0,33.3,6.0,0.15,(add),Dual Bearings,Metal,32.95
Hyperion,DS09-GMD,Digital,0.30,0.91,0.35,0.90,4.8,11.1,4.8,0.06,(add),Dual Bearings,Metal,32.95
Hyperion,DS09-GMD,Digital,0.30,0.91,0.35,0.90,6.0,13.9,6.0,0.05,(add),Dual Bearings,Metal,32.95
Hyperion,DS09-SCD,Digital,0.26,0.91,0.35,0.90,4.8,22.2,4.8,0.15,(add),Dual Bearings,Plastic,27.95
Hyperion,DS09-SCD,Digital,0.26,0.91,0.35,0.90,6.0,27.8,6.0,0.13,(add),Dual Bearings,Plastic,27.95
Hyperion,DS095-FMD,Digital,0.65,1.24,0.37,1.29,4.8,55.5,4.8,0.18,(add),Dual Bearings,Metal,47.95
Hyperion,DS095-FMD,Digital,0.65,1.24,0.37,1.29,6.0,62.5,6.0,0.15,(add),Dual Bearings,Metal,47.95
Hyperion,DS11-AMB,Digital,0.37,0.93,0.45,0.83,4.8,58.3,4.8,0.18,(add),Single Bearing,Metal,33.95
Hyperion,DS11-AMB,Digital,0.37,0.93,0.45,0.83,6.0,69.4,6.0,0.15,(add),Single Bearing,Metal,33.95
Hyperion,DS11-GCB,Digital,0.36,0.93,0.45,0.83,4.8,22.2,4.8,0.06,(add),Single Bearing,Plastic,29.95
Hyperion,DS11-GCB,Digital,0.36,0.93,0.45,0.83,6.0,27.8,6.0,0.05,(add),Single Bearing,Plastic,29.95
Hyperion,DS11-SCB,Digital,0.35,0.93,0.45,0.83,4.8,47.2,4.8,0.15,(add),Single Bearing,Plastic,27.95
Hyperion,DS11-SCB,Digital,0.35,0.93,0.45,0.83,6.0,55.5,6.0,0.13,(add),Single Bearing,Plastic,27.95
Hyperion,DS12-ACP,Digital,0.60,1.16,0.47,1.02,4.8,72.2,4.8,0.16,(add),Bushing,Plastic,26.95
Hyperion,DS12-ACP,Digital,0.60,1.16,0.47,1.02,6.0,88.9,6.0,0.13,(add),Bushing,Plastic,26.95
Hyperion,DS12-GCP,Digital,0.61,1.16,0.47,1.02,4.8,36.1,4.8,0.08,(add),Bushing,Plastic,32.95
Hyperion,DS12-GCP,Digital,0.61,1.16,0.47,1.02,6.0,44.4,6.0,0.06,(add),Bushing,Plastic,32.95
Hyperion,DS12-HCP,Digital,0.61,1.16,0.47,1.02,4.8,47.2,4.8,0.13,(add),Bushing,Plastic,31.95
Hyperion,DS12-HCP,Digital,0.61,1.16,0.47,1.02,6.0,55.5,6.0,0.10,(add),Bushing,Plastic,31.95
Hyperion,DS13-ACB,Digital,0.63,1.16,0.51,1.09,4.8,72.2,4.8,0.16,(add),Single Bearing,Plastic,29.95
Hyperion,DS13-ACB,Digital,0.63,1.16,0.51,1.09,6.0,88.9,6.0,0.13,(add),Single Bearing,Plastic,29.95
Hyperion,DS13-TCB,Digital,0.63,1.16,0.51,1.09,4.8,100.0,4.8,0.20,(add),Single Bearing,Plastic,29.95
Hyperion,DS13-TCB,Digital,0.63,1.16,0.51,1.09,6.0,116.7,6.0,0.16,(add),Single Bearing,Plastic,29.95
Hyperion,DS13-TMB,Digital,0.68,1.16,0.51,1.09,4.8,100.0,4.8,0.20,(add),Single Bearing,Metal,34.95
Hyperion,DS13-TMB,Digital,0.68,1.16,0.51,1.09,6.0,116.7,6.0,0.16,(add),Single Bearing,Metal,34.95
Hyperion,DS16-FCD,Digital,0.90,1.26,0.63,1.24,4.8,125.0,4.8,0.18,(add),Dual Bearings,Plastic,29.95
Hyperion,DS16-FCD,Digital,0.90,1.26,0.63,1.24,6.0,152.8,6.0,0.15,(add),Dual Bearings,Plastic,29.95
Hyperion,DS16-FMD,Digital,1.01,1.26,0.63,1.24,4.8,125.0,4.8,0.18,(add),Dual Bearings,Metal,36.95
Hyperion,DS16-FMD,Digital,1.01,1.26,0.63,1.24,6.0,152.8,6.0,0.15,(add),Dual Bearings,Metal,36.95
Hyperion,DS20-FMD,Digital,1.87,1.57,0.77,1.49,4.8,194.4,4.8,0.17,(add),Dual Bearings,Metal,35.95
Hyperion,DS20-FMD,Digital,1.87,1.57,0.77,1.49,6.0,227.8,6.0,0.13,(add),Dual Bearings,Metal,35.95
Hyperion,DS20-GMD,Digital,1.73,1.57,0.77,1.49,4.8,44.4,4.8,0.07,(add),Dual Bearings,Metal,38.95
Hyperion,DS20-GMD,Digital,1.73,1.57,0.77,1.49,6.0,55.5,6.0,0.05,(add),Dual Bearings,Metal,38.95
Hyperion,DS20-HMD,Digital,1.73,1.57,0.77,1.49,4.8,100.0,4.8,0.15,(add),Dual Bearings,Metal,38.95
Hyperion,DS20-HMD,Digital,1.73,1.57,0.77,1.49,6.0,130.5,6.0,0.11,(add),Dual Bearings,Metal,38.95
Hyperion,DS20-UMD,Digital,1.87,1.57,0.77,1.49,4.8,290.2,4.8,0.23,Brushed,Dual Bearings,Metal,38.95
Hyperion,DS20-UMD,Digital,1.87,1.57,0.77,1.49,6.0,326.4,6.0,0.18,Brushed,Dual Bearings,Metal,38.95
Hyperion,DS20x-SMD,Digital,1.85,1.57,0.77,1.44,4.8,194.4,4.8,0.13,Coreless,Dual Bearings,Metal,47.95
Hyperion,DS20x-SMD,Digital,1.85,1.57,0.77,1.44,6.0,222.2,6.0,0.11,Coreless,Dual Bearings,Metal,47.95
Hyperion,DS20x-TMD,Digital,1.85,1.57,0.77,1.44,4.8,222.2,4.8,0.16,Coreless,Dual Bearings,Metal,47.95
Hyperion,DS20x-TMD,Digital,1.85,1.57,0.77,1.44,6.0,263.9,6.0,0.13,Coreless,Dual Bearings,Metal,47.95
INO-Lab,HG-201HB,Analog,0.31,0.91,0.45,0.98,4.8,13.9,4.8,0.09,(add),Dual Bearings,Plastic,17.95
INO-Lab,HG-201HB,Analog,0.31,0.91,0.45,0.98,6.0,16.7,6.0,0.07,(add),Dual Bearings,Plastic,17.95
INO-Lab,HG-202HB,Analog,0.31,0.91,0.45,0.98,4.8,19.4,4.8,0.12,(add),Single Bearing,Plastic,(add)
INO-Lab,HG-250HB,Analog,0.63,1.18,0.51,1.24,4.8,27.8,4.8,0.16,3-pole,Dual Bearings,Plastic,(add)
INO-Lab,HG-250HB,Analog,0.63,1.18,0.51,1.24,6.0,36.1,6.0,0.12,3-pole,Dual Bearings,Plastic,(add)
INO-Lab,HG-650HB,Analog,1.45,1.55,0.77,1.44,4.8,41.7,4.8,0.19,(add),Dual Bearings,Plastic,(add)
INO-Lab,HG-650HB,Analog,1.45,1.55,0.77,1.44,6.0,50.0,6.0,0.16,(add),Dual Bearings,Plastic,(add)
INO-Lab,HG-D201HB AL,Digital,0.31,0.91,0.45,0.98,4.8,13.9,4.8,0.07,(add),Dual Bearings,Plastic,31.95
INO-Lab,HG-D201HB AL,Digital,0.31,0.91,0.45,0.98,6.0,16.7,6.0,0.05,(add),Dual Bearings,Plastic,31.95
INO-Lab,HG-D202HB,Digital,0.32,0.91,0.45,0.98,4.8,25.0,4.8,0.11,(add),Single Bearing,Plastic,(add)
INO-Lab,HG-D202HB AL,Digital,0.32,0.91,0.45,0.98,,,4.8,0.11,(add),(add),Plastic,(add)
INO-Lab,HG-D202MG,Digital,0.34,0.91,0.45,0.98,4.8,27.8,4.8,0.16,(add),Dual Bearings,Metal,34.99
INO-Lab,HG-D202MG,Digital,0.34,0.91,0.45,0.98,6.0,36.1,6.0,0.14,(add),Dual Bearings,Metal,34.99
INO-Lab,HG-D212MG AL,Digital,0.34,0.91,0.45,0.98,4.8,19.4,4.8,0.12,(add),Dual Bearings,Metal,29.00
INO-Lab,HG-D212MG AL,Digital,0.34,0.91,0.45,0.98,6.0,25.0,6.0,0.09,(add),Dual Bearings,Metal,29.00
INO-Lab,HG-D250HB,Digital,0.64,1.18,0.51,1.24,4.8,41.7,4.8,0.16,(add),Dual Bearings,Plastic,(add)
INO-Lab,HG-D250HB,Digital,0.64,1.18,0.51,1.24,6.0,55.5,6.0,0.12,(add),Dual Bearings,Plastic,(add)
INO-Lab,HG-D250MG,Digital,0.74,1.18,0.51,1.24,4.8,63.9,4.8,0.22,(add),Single Bearing,Metal,35.00
INO-Lab,HG-D250MG,Digital,0.74,1.18,0.51,1.24,6.0,72.2,6.0,0.17,(add),Single Bearing,Metal,35.00
INO-Lab,HG-D251MG,Digital,0.85,1.18,0.51,1.31,4.8,66.7,4.8,0.15,Coreless,Single Bearing,Metal,(add)
INO-Lab,HG-D251MG,Digital,0.85,1.18,0.51,1.31,6.0,77.8,6.0,0.12,Coreless,Single Bearing,Metal,(add)
INO-Lab,HG-D260HB,Digital,0.59,1.18,0.51,1.24,4.8,33.3,4.8,0.12,3-pole,Single Bearing,Plastic,(add)
INO-Lab,HG-D260HB,Digital,0.59,1.18,0.51,1.24,6.0,47.2,6.0,0.10,3-pole,Single Bearing,Plastic,(add)
INO-Lab,HG-D260MG,Digital,0.74,1.18,0.51,1.24,4.8,47.2,4.8,0.16,(add),Single Bearing,Metal,(add)
INO-Lab,HG-D260MG,Digital,0.74,1.18,0.51,1.24,6.0,55.5,6.0,0.12,(add),Single Bearing,Metal,(add)
INO-Lab,HG-D261HB,Digital,0.73,1.18,0.51,1.31,4.8,33.3,4.8,0.07,Coreless,Single Bearing,Plastic,36.90
INO-Lab,HG-D261HB,Digital,0.73,1.18,0.51,1.31,6.0,50.0,6.0,0.06,Coreless,Single Bearing,Plastic,36.90
INO-Lab,HG-D262HB,Digital,0.59,1.18,0.51,1.24,4.8,25.0,4.8,0.10,3-pole,Single Bearing,Plastic,(add)
INO-Lab,HG-D262HB,Digital,0.59,1.18,0.51,1.24,6.0,29.2,6.0,0.08,3-pole,Single Bearing,Plastic,(add)
INO-Lab,HG-D650HB,Digital,1.68,1.55,0.77,1.44,4.8,98.6,4.8,0.13,3-pole,Dual Bearings,Plastic,(add)
INO-Lab,HG-D650HB,Digital,1.68,1.55,0.77,1.44,6.0,106.9,6.0,0.11,3-pole,Dual Bearings,Plastic,(add)
INO-Lab,HG-D650MG,Digital,1.68,1.55,0.77,1.44,4.8,98.6,4.8,0.13,3-pole,Dual Bearings,Metal,(add)
INO-Lab,HG-D650MG,Digital,1.68,1.55,0.77,1.44,6.0,106.9,6.0,0.11,3-pole,Dual Bearings,Metal,(add)
INO-Lab,HG-D660MG,Digital,1.69,1.55,0.77,1.44,4.8,86.1,4.8,0.11,3-pole,Dual Bearings,Metal,(add)
INO-Lab,HG-D660MG,Digital,1.69,1.55,0.77,1.44,6.0,100.0,6.0,0.09,3-pole,Dual Bearings,Metal,(add)
INO-Lab,HG-D750MG,Digital,1.78,1.55,0.77,1.44,4.8,170.8,4.8,0.14,Coreless,Dual Bearings,Metal,(add)
INO-Lab,HG-D750MG,Digital,1.78,1.55,0.77,1.44,6.0,215.3,6.0,0.12,Coreless,Dual Bearings,Metal,(add)
INO-Lab,HG-D751MG,Digital,1.90,1.55,0.77,1.44,4.8,170.8,4.8,0.14,Coreless,Dual Bearings,Metal,(add)
INO-Lab,HG-D751MG,Digital,1.90,1.55,0.77,1.44,6.0,215.3,6.0,0.11,Coreless,Dual Bearings,Metal,(add)
INO-Lab,HG-D760HB,Digital,1.68,1.55,0.77,1.44,4.8,94.4,4.8,0.10,Coreless,Dual Bearings,Plastic,(add)
INO-Lab,HG-D760HB,Digital,1.68,1.55,0.77,1.44,6.0,106.9,6.0,0.08,Coreless,Dual Bearings,Plastic,(add)
INO-Lab,HG-D760MG,Digital,1.84,1.55,0.77,1.44,4.8,136.1,4.8,0.11,Coreless,Dual Bearings,Metal,74.45
INO-Lab,HG-D760MG,Digital,1.84,1.55,0.77,1.44,6.0,161.1,6.0,0.09,Coreless,Dual Bearings,Metal,74.45
INO-Lab,HG-D761MG,Digital,1.90,1.55,0.77,1.44,4.8,136.1,4.8,0.11,Coreless,Dual Bearings,Metal,(add)
INO-Lab,HG-D761MG,Digital,1.90,1.55,0.77,1.44,6.0,161.1,6.0,0.09,Coreless,Dual Bearings,Metal,(add)
Integy,C22429,(add),(add),0.87,0.39,0.91,4.8,16.0,4.8,0.10,(add),(add),(add),17.99
Integy,C22430,(add),(add),0.94,0.43,0.94,4.8,21.0,4.8,0.12,(add),(add),(add),14.99
Integy,C22431,(add),(add),1.18,0.51,1.02,4.8,35.0,4.8,0.13,(add),(add),(add),16.99
Integy,C22432MG,(add),(add),1.18,0.51,1.02,6.0,69.0,6.0,0.14,(add),(add),(add),45.99
Integy,C22437MG,(add),(add),1.61,0.79,1.50,6.0,190.0,6.0,0.17,(add),(add),(add),59.99
Integy,C22438MG,(add),(add),1.61,0.79,1.50,6.0,89.0,6.0,0.08,(add),(add),(add),29.99
Integy,C22439MG,(add),(add),1.65,0.87,0.87,4.8,83.0,4.8,0.18,(add),(add),(add),45.99
Integy,C22511MGD,(add),(add),1.61,0.79,1.46,6.0,138.0,6.0,0.11,(add),(add),(add),69.99
Integy,C22512MGD,(add),(add),1.61,0.79,1.46,6.0,94.0,6.0,0.09,(add),(add),(add),69.99
Integy,C22513MGDX,(add),(add),1.61,0.79,1.46,6.0,83.0,6.0,0.09,(add),(add),(add),59.99
Integy,C22514MGDX,(add),(add),1.61,0.79,1.46,6.0,148.0,6.0,0.10,(add),(add),(add),79.99
Integy,C22941MG,(add),(add),2.32,1.06,2.28,6.0,350.0,6.0,0.13,(add),(add),(add),69.99
Integy,C23945,(add),(add),1.61,0.79,1.50,6.0,205.0,6.0,0.18,(add),(add),(add),20.99
Integy,C23995,(add),(add),1.61,0.79,1.50,6.0,180.0,6.0,0.13,(add),(add),(add),20.99
Integy,C23998,(add),(add),1.61,0.79,1.57,6.0,210.0,6.0,0.15,(add),(add),(add),22.99
Interflite,MMIC43,(add),0.15,0.77,0.31,0.77,4.8,5.6,,,(add),(add),Plastic,8.09
Interflite,MMIC43,(add),0.15,0.77,0.31,0.77,6.0,6.9,,,(add),(add),Plastic,8.09
Jamara,4213 MG,(add),0.55,1.02,0.51,1.02,4.8,58.3,4.8,0.12,(add),(add),Metal,(add)
Jamara,5g Digi,Digital,0.18,0.87,0.39,0.64,4.8,13.9,4.8,0.12,(add),(add),Plastic,(add)
Jamara,5g Digi,Digital,0.18,0.87,0.39,0.64,6.0,17.4,6.0,0.10,(add),(add),Plastic,(add)
Jamara,7409,(add),1.48,1.59,0.79,1.52,4.8,102.8,4.8,0.09,(add),(add),Plastic,(add)
Jamara,9413,(add),1.98,1.61,0.79,1.50,6.0,130.5,6.0,0.13,(add),(add),Metal,(add)
Jamara,9712 MG,Analog,1.69,1.59,0.79,1.52,4.8,134.7,4.8,0.12,(add),Bushing,Metal,24.99
Jamara,Atom Mini,Analog,0.19,0.75,0.30,0.62,4.8,13.9,4.8,0.12,(add),(add),Metal,(add)
Jamara,Atom Mini Digital,Digital,0.16,0.75,0.30,0.62,4.8,13.9,4.8,0.12,(add),(add),Plastic,(add)
Jamara,High End Micro,(add),0.32,0.90,0.47,1.05,4.8,22.2,4.8,0.12,(add),(add),Plastic,(add)
Jamara,Mega,(add),4.52,2.60,1.18,2.26,4.8,277.7,4.8,0.20,(add),Dual Bearings,Plastic,(add)
Jamara,Micro Nr. 1,(add),0.60,1.10,0.51,1.08,4.8,30.6,4.8,0.20,(add),(add),Metal,(add)
Jamara,Pico-Low,(add),0.18,0.87,0.35,0.67,4.8,18.1,4.8,0.13,(add),Single Bearing,(add),(add)
Jamara,Q7 Standard,Analog,1.38,1.59,0.80,1.50,4.8,97.2,4.8,0.14,(add),(add),(add),(add)
Jamara,XF-Mini,(add),0.95,1.38,0.67,1.26,4.8,58.3,4.8,0.15,(add),(add),Plastic,(add)
Jamara,XS 6g,(add),0.21,0.83,0.43,0.85,4.8,13.9,4.8,0.13,(add),(add),(add),(add)
Jamara,XT Micro Blue,(add),0.30,0.88,0.43,1.02,4.8,18.1,4.8,0.13,(add),(add),Plastic,(add)
Jamara,XT Mini Blue,(add),0.56,1.14,0.51,1.10,4.8,27.8,4.8,0.16,(add),(add),Plastic,(add)
Jamara,XT-S Standard,Analog,1.45,1.52,0.79,1.40,4.8,44.4,4.8,0.18,(add),Bushing,Plastic,12.00
Joinmax,Mid Output,(add),1.16,2.00,0.79,1.30,6.0,48.6,6.0,0.18,(add),(add),(add),(add)
JR,241,Analog,0.83,0.87,0.45,0.85,4.8,17.0,4.8,0.18,3-pole,(add),Metal,39.99
JR,2700G,Analog,2.00,1.29,0.73,1.52,4.8,49.0,4.8,0.11,(add),Dual Bearings,(add),89.95
JR,2721,Analog,1.84,1.29,0.73,1.32,4.8,116.0,4.8,0.18,Coreless,Dual Bearings,Metal,109.99
JR,2721,Analog,1.84,1.29,0.73,1.32,6.0,148.0,6.0,0.15,Coreless,Dual Bearings,Metal,109.99
JR,3021,Analog,0.84,1.30,0.58,1.02,4.8,37.5,4.8,0.22,Coreless,Dual Bearings,(add),(add)
JR,3025,Analog,0.95,1.30,0.58,1.02,4.8,29.2,4.8,0.15,Coreless,Dual Bearings,(add),62.95
JR,3121,Analog,0.84,1.30,0.58,1.02,4.8,46.0,4.8,0.22,Coreless,Dual Bearings,Plastic,69.99
JR,3121,Analog,0.84,1.30,0.58,1.02,6.0,56.0,6.0,0.20,Coreless,Dual Bearings,Plastic,69.99
JR,3125,(add),0.92,,,,4.8,44.0,4.8,0.13,(add),(add),(add),(add)
JR,321,Analog,0.77,1.30,0.58,1.02,4.8,29.7,4.8,0.23,5-pole,Single Bearing,(add),52.95
JR,331,Analog,0.63,1.12,0.50,1.17,4.8,42.0,4.8,0.23,3-pole,Bushing,Plastic,27.99
JR,3321,Analog,0.95,1.30,0.58,1.30,4.8,59.8,4.8,0.36,Coreless,Dual Bearings,Plastic,74.95
JR,341,Analog,0.63,1.12,0.50,1.17,4.8,31.9,4.8,0.24,5-pole,Bushing,(add),36.95
JR,351,Analog,0.86,1.12,0.50,1.17,4.8,31.0,4.8,0.24,5-pole,Bushing,Metal,64.99
JR,351,Analog,0.86,1.12,0.50,1.17,6.0,48.0,6.0,0.22,5-pole,Bushing,Metal,64.99
JR,371,Analog,0.32,0.85,0.45,0.87,4.8,18.0,4.8,0.23,Brushed,Bushing,Plastic,21.00
JR,4000,Analog,1.76,1.52,0.73,1.32,4.8,73.6,4.8,0.17,Coreless,Dual Bearings,(add),124.95
JR,4131,Analog,1.50,1.52,0.73,1.32,4.8,90.0,4.8,0.23,Coreless,Dual Bearings,Plastic,79.99
JR,4131,Analog,1.50,1.52,0.73,1.32,6.0,105.0,6.0,0.20,Coreless,Dual Bearings,Plastic,79.99
JR,4721,Analog,1.72,1.52,0.73,1.32,4.8,119.0,4.8,0.22,Coreless,Dual Bearings,Plastic,84.99
JR,4721,Analog,1.72,1.52,0.73,1.32,6.0,140.0,6.0,0.19,Coreless,Dual Bearings,Plastic,84.99
JR,4735,Analog,1.72,1.52,0.73,1.32,4.8,90.0,4.8,0.15,Coreless,Dual Bearings,Plastic,84.95
JR,507,Analog,1.47,1.52,0.73,1.32,4.8,40.3,4.8,0.22,3-pole,(add),Plastic,17.95
JR,511,(add),1.69,1.02,0.58,1.30,4.8,49.0,4.8,0.26,(add),(add),(add),(add)
JR,513,Analog,1.72,1.52,0.73,1.32,4.8,67.0,4.8,1.25,5-pole,Single Bearing,(add),32.95
JR,517,Analog,1.58,1.52,0.73,1.32,4.8,40.3,4.8,0.25,3-pole,Single Bearing,Plastic,(add)
JR,527,Analog,1.47,1.52,0.73,1.32,4.8,40.3,4.8,0.25,3-pole,Bushing,(add),17.95
JR,531,Analog,1.50,1.52,0.73,1.32,4.8,51.0,4.8,0.21,3-pole,Single Bearing,(add),39.95
JR,537,Analog,1.58,1.52,0.73,1.32,4.8,40.0,4.8,0.25,3-pole,Single Bearing,Plastic,26.99
JR,537,Analog,1.58,1.52,0.73,1.32,6.0,49.0,6.0,0.19,3-pole,Single Bearing,Plastic,26.99
JR,591,Analog,1.34,1.52,0.75,1.18,4.8,71.0,4.8,0.24,(add),Single Bearing,Plastic,17.10
JR,605,Analog,4.75,2.50,1.26,2.30,4.8,139.1,4.8,0.28,Brushed,Dual Bearings,(add),99.95
JR,615,Analog,5.12,2.50,1.26,2.30,4.8,181.0,4.8,0.19,Coreless,Dual Bearings,(add),99.95
JR,7005,Analog,1.31,1.73,0.88,0.93,4.8,62.6,4.8,0.19,Coreless,Dual Bearings,(add),89.95
JR,703,Analog,1.16,1.73,0.88,0.93,4.8,93.2,4.8,1.36,Brushed,Dual Bearings,(add),62.95
JR,7100,Analog,1.31,1.73,0.88,0.93,4.8,60.5,4.8,0.19,Coreless,Dual Bearings,(add),124.95
JR,713,(add),1.59,,,,4.8,111.0,4.8,0.58,(add),(add),(add),(add)
JR,7300,(add),1.52,,,,4.8,67.0,4.8,0.14,(add),(add),(add),(add)
JR,791,Analog,1.60,1.73,0.88,0.93,4.8,260.0,4.8,1.55,Coreless,Dual Bearings,Metal,59.99
JR,8101,Analog,1.73,1.52,0.73,1.32,4.8,90.4,4.8,0.23,Coreless,Dual Bearings,Plastic,74.95
JR,810G,Analog,1.68,1.54,0.75,1.36,4.8,34.0,4.8,0.10,(add),Bushing,Plastic,64.99
JR,8700G,Analog,2.11,1.52,0.73,1.32,4.8,49.9,4.8,0.09,Coreless,Dual Bearings,Metal,129.95
JR,8811,(add),2.29,1.57,0.83,1.57,4.8,264.0,4.8,0.12,(add),(add),(add),(add)
JR,890G,Digital,1.70,1.55,0.76,1.52,4.8,33.0,4.8,0.07,Brushed,Dual Bearings,Plastic,64.99
JR,9011,Analog,1.31,1.04,0.75,1.42,4.8,60.6,4.8,0.21,Coreless,Dual Bearings,(add),62.95
JR,911,Analog,1.13,1.41,0.71,1.03,4.8,43.1,4.8,0.27,5-pole,Dual Bearings,(add),52.95
JR,DS0527,Digital,1.17,1.42,0.87,1.30,4.8,110.0,4.8,0.22,(add),(add),(add),(add)
JR,DS0527,Digital,1.17,1.42,0.87,1.30,6.0,195.0,6.0,0.10,(add),(add),(add),(add)
JR,DS161,Digital,0.85,1.54,0.39,1.34,4.8,51.0,4.8,0.22,(add),(add),(add),(add)
JR,DS168,Digital,0.70,1.33,0.34,1.18,4.8,47.0,4.8,0.17,3-pole,Dual Bearings,Metal,79.99
JR,DS168,Digital,0.70,1.33,0.34,1.18,6.0,53.0,6.0,0.14,3-pole,Dual Bearings,Metal,79.99
JR,DS188,Digital,0.21,0.78,0.44,0.80,4.8,12.1,4.8,0.08,3-pole,Bushing,Plastic,25.99
JR,DS188,Digital,0.21,0.78,0.44,0.80,6.0,13.1,6.0,0.06,3-pole,Bushing,Plastic,25.99
JR,DS281,Digital,0.32,0.87,0.45,0.85,4.8,17.0,4.8,0.23,(add),(add),Plastic,34.95
JR,DS285,Digital,0.32,0.87,0.45,0.85,4.8,17.0,4.8,0.18,3-pole,Bushing,Plastic,34.99
JR,DS285,Digital,0.32,0.87,0.45,0.85,6.0,19.0,6.0,0.14,3-pole,Bushing,Plastic,34.99
JR,DS285MG,Digital,0.42,0.87,0.45,0.85,4.8,17.0,4.8,0.18,3-pole,Bushing,Metal,49.99
JR,DS285MG,Digital,0.42,0.87,0.45,0.85,6.0,19.0,6.0,0.14,3-pole,Bushing,Metal,49.99
JR,DS287MG,Digital,0.40,0.87,0.45,0.85,4.8,13.0,4.8,0.08,(add),(add),Metal,49.99
JR,DS287MG,Digital,0.40,0.87,0.45,0.85,6.0,16.0,6.0,0.07,(add),(add),Metal,49.99
JR,DS290G,Digital,0.25,0.87,0.45,0.85,4.8,13.0,4.8,0.08,(add),(add),Plastic,34.99
JR,DS290G,Digital,0.25,0.87,0.45,0.85,6.0,16.0,6.0,0.07,(add),(add),Plastic,34.99
JR,DS290MG,Digital,0.25,0.87,0.45,0.85,4.8,13.0,4.8,0.08,3-pole,Bushing,Metal,34.99
JR,DS290MG,Digital,0.25,0.87,0.45,0.85,6.0,16.0,6.0,0.07,3-pole,Bushing,Metal,34.99
JR,DS3201,Digital,0.92,1.04,0.59,1.30,4.8,56.0,4.8,0.22,(add),(add),(add),(add)
JR,DS3301,Digital,1.00,1.30,0.58,1.30,4.8,56.0,4.8,0.22,Coreless,Dual Bearings,Plastic,89.99
JR,DS3301,Digital,1.00,1.30,0.58,1.30,6.0,66.0,6.0,0.20,Coreless,Dual Bearings,Plastic,89.99
JR,DS331,Digital,0.60,1.12,0.50,1.17,4.8,42.0,4.8,0.28,(add),(add),(add),(add)
JR,DS3400G,Digital,1.02,1.30,0.58,1.02,4.8,42.0,4.8,0.11,(add),Dual Bearings,Plastic,74.99
JR,DS3400G,Digital,1.02,1.30,0.58,1.02,6.0,51.0,6.0,0.09,(add),Dual Bearings,Plastic,74.99
JR,DS3401,Digital,1.06,1.30,0.59,1.04,4.8,60.0,4.8,0.19,Coreless,Dual Bearings,Metal,(add)
JR,DS3421,Digital,1.04,1.30,0.58,1.02,4.8,65.0,4.8,0.18,Coreless,Dual Bearings,Metal,89.99
JR,DS3421,Digital,1.04,1.30,0.58,1.02,6.0,75.0,6.0,0.15,Coreless,Dual Bearings,Metal,89.99
JR,DS3421SA,Digital,1.04,1.30,0.58,1.02,4.8,65.0,4.8,0.18,Coreless,Dual Bearings,Hybrid,84.99
JR,DS3421SA,Digital,1.04,1.30,0.58,1.02,6.0,75.0,6.0,0.15,Coreless,Dual Bearings,Hybrid,84.99
JR,DS3500G,Digital,0.90,1.05,0.58,1.30,4.8,27.0,4.8,0.07,Coreless,Single Bearing,Plastic,79.99
JR,DS3517,Digital,0.92,1.02,0.58,1.30,4.8,42.0,4.8,0.11,Coreless,Single Bearing,Plastic,84.99
JR,DS3517,Digital,0.92,1.02,0.58,1.30,6.0,51.0,6.0,0.09,Coreless,Single Bearing,Plastic,84.99
JR,DS3517MG,Digital,1.04,1.02,0.58,1.30,4.8,42.0,4.8,0.11,Coreless,Single Bearing,Metal,89.99
JR,DS3517MG,Digital,1.04,1.02,0.58,1.30,6.0,51.0,6.0,0.09,Coreless,Single Bearing,Metal,89.99
JR,DS361,Digital,0.78,1.10,0.51,0.79,4.8,53.0,4.8,0.24,(add),(add),(add),(add)
JR,DS368,Digital,0.80,1.10,0.51,1.18,4.8,53.0,4.8,0.21,Brushed,(add),(add),69.99
JR,DS368BB,Digital,0.83,1.12,0.50,1.21,4.8,53.0,4.8,0.21,Brushed,Single Bearing,Metal,74.99
JR,DS368BB,Digital,0.83,1.12,0.50,1.21,6.0,60.0,6.0,0.18,Brushed,Single Bearing,Metal,74.99
JR,DS378,Digital,0.70,1.18,0.43,1.14,4.8,60.0,4.8,0.16,(add),Dual Bearings,Metal,69.99
JR,DS378,Digital,0.70,1.18,0.43,1.14,6.0,75.0,6.0,0.13,(add),Dual Bearings,Metal,69.99
JR,DS3781,Digital,(add),1.30,0.59,1.06,4.8,25.0,4.8,0.09,(add),(add),(add),(add)
JR,DS381,Digital,0.32,0.85,0.45,0.87,4.8,18.0,4.8,0.23,(add),(add),(add),(add)
JR,DS5391,Digital,1.62,1.54,0.75,1.57,4.8,70.0,4.8,0.12,(add),(add),(add),(add)
JR,DS5491,Digital,1.27,1.54,0.75,1.57,4.8,70.0,4.8,0.12,(add),(add),(add),(add)
JR,DS559,Digital,1.66,,,,4.8,67.0,4.8,0.23,(add),(add),(add),(add)
JR,DS559,Digital,1.66,,,,6.0,76.0,6.0,0.19,(add),(add),(add),(add)
JR,DS589,Digital,1.48,1.40,0.75,1.52,4.8,72.2,4.8,0.21,3-pole,Single Bearing,Plastic,(add)
JR,DS8077,Digital,1.27,1.54,0.75,1.57,4.8,50.0,4.8,0.14,(add),(add),Plastic,(add)
